"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"32","島根県","32201","松江市","322010001000","秋鹿町","35.496685","132.953120","0","0"
"32","島根県","32201","松江市","322010002000","青葉台","35.446471","133.105825","0","0"
"32","島根県","32201","松江市","322010003010","上乃木十丁目","35.436477","133.064127","0","3"
"32","島根県","32201","松江市","322010003001","上乃木一丁目","35.452880","133.057386","0","3"
"32","島根県","32201","松江市","322010003002","上乃木二丁目","35.450444","133.058671","0","3"
"32","島根県","32201","松江市","322010003003","上乃木三丁目","35.447705","133.060754","0","3"
"32","島根県","32201","松江市","322010003004","上乃木四丁目","35.444752","133.062430","0","3"
"32","島根県","32201","松江市","322010003005","上乃木五丁目","35.450783","133.064816","0","3"
"32","島根県","32201","松江市","322010003006","上乃木六丁目","35.449039","133.071684","0","3"
"32","島根県","32201","松江市","322010003007","上乃木七丁目","35.445279","133.069136","0","3"
"32","島根県","32201","松江市","322010003008","上乃木八丁目","35.441943","133.069176","0","3"
"32","島根県","32201","松江市","322010003009","上乃木九丁目","35.441146","133.063811","0","3"
"32","島根県","32201","松江市","322010004000","朝酌町","35.467962","133.107050","0","0"
"32","島根県","32201","松江市","322010005000","朝日町","35.464105","133.062256","0","0"
"32","島根県","32201","松江市","322010006000","意宇町","35.444916","133.141779","0","0"
"32","島根県","32201","松江市","322010007000","石橋町","35.481966","133.059119","0","0"
"32","島根県","32201","松江市","322010008000","伊勢宮町","35.466178","133.060295","0","0"
"32","島根県","32201","松江市","322010009000","一の谷町","35.436351","133.069738","0","0"
"32","島根県","32201","松江市","322010010000","魚町","35.465337","133.053773","0","0"
"32","島根県","32201","松江市","322010011000","うぐいす台","35.494748","133.048590","0","0"
"32","島根県","32201","松江市","322010012000","打出町","35.478875","132.985610","0","0"
"32","島根県","32201","松江市","322010013000","内中原町","35.474144","133.047242","0","0"
"32","島根県","32201","松江市","322010014000","邑生町","35.520226","133.128537","0","0"
"32","島根県","32201","松江市","322010015000","大井町","35.465845","133.120965","0","0"
"32","島根県","32201","松江市","322010016000","大垣町","35.480205","132.934776","0","0"
"32","島根県","32201","松江市","322010017000","大草町","35.425953","133.100119","0","0"
"32","島根県","32201","松江市","322010018000","大野町","35.482328","132.912261","0","0"
"32","島根県","32201","松江市","322010019000","大庭町","35.424920","133.083987","0","0"
"32","島根県","32201","松江市","322010020000","大海崎町","35.475202","133.137906","0","0"
"32","島根県","32201","松江市","322010021000","岡本町","35.478365","132.949331","0","0"
"32","島根県","32201","松江市","322010022000","奥谷町","35.481835","133.052494","0","0"
"32","島根県","32201","松江市","322010023000","御手船場町","35.466468","133.063271","0","0"
"32","島根県","32201","松江市","322010024000","魚瀬町","35.512564","132.921215","0","0"
"32","島根県","32201","松江市","322010025000","苧町","35.469214","133.048634","0","0"
"32","島根県","32201","松江市","322010026001","学園一丁目","35.477525","133.067776","0","3"
"32","島根県","32201","松江市","322010026002","学園二丁目","35.482757","133.067206","0","3"
"32","島根県","32201","松江市","322010027001","学園南一丁目","35.471090","133.066734","0","3"
"32","島根県","32201","松江市","322010027002","学園南二丁目","35.474830","133.067627","0","3"
"32","島根県","32201","松江市","322010028000","鹿島町恵曇","35.528287","132.974434","0","0"
"32","島根県","32201","松江市","322010029000","鹿島町片句","35.539242","132.991638","0","0"
"32","島根県","32201","松江市","322010030000","鹿島町上講武","35.526074","133.052883","0","0"
"32","島根県","32201","松江市","322010031000","鹿島町北講武","35.523938","133.021118","0","0"
"32","島根県","32201","松江市","322010032000","鹿島町古浦","35.517127","132.954786","0","0"
"32","島根県","32201","松江市","322010033000","鹿島町佐陀本郷","35.523239","132.993061","0","0"
"32","島根県","32201","松江市","322010034000","鹿島町佐陀宮内","35.512722","133.001144","0","0"
"32","島根県","32201","松江市","322010035000","鹿島町武代","35.528317","132.981257","0","0"
"32","島根県","32201","松江市","322010036000","鹿島町手結","35.537204","132.973889","0","0"
"32","島根県","32201","松江市","322010037000","鹿島町御津","35.542162","133.035693","0","0"
"32","島根県","32201","松江市","322010038000","鹿島町南講武","35.519575","133.029045","0","0"
"32","島根県","32201","松江市","322010039000","鹿島町名分","35.518281","133.010901","0","0"
"32","島根県","32201","松江市","322010040000","春日町","35.485176","133.047712","0","0"
"32","島根県","32201","松江市","322010041000","片原町","35.469983","133.050215","0","0"
"32","島根県","32201","松江市","322010042000","上宇部尾町","35.486729","133.126286","0","0"
"32","島根県","32201","松江市","322010043000","上大野町","35.491322","132.922797","0","0"
"32","島根県","32201","松江市","322010044000","上佐陀町","35.503434","133.014108","0","0"
