"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"21","岐阜県","21201","岐阜市","212010688000","西改田宮西","35.446804","136.703161","1","1"
"21","岐阜県","21201","岐阜市","212010689000","西改田村前","35.446823","136.700977","1","1"
"21","岐阜県","21201","岐阜市","212010690000","上尻毛八幡","35.441837","136.706582","1","1"
"21","岐阜県","21201","岐阜市","212010691000","上尻毛日吉","35.443786","136.710937","1","1"
"21","岐阜県","21201","岐阜市","212010692001","川部一丁目","35.440486","136.706675","1","3"
"21","岐阜県","21201","岐阜市","212010692002","川部二丁目","35.438684","136.707715","1","3"
"21","岐阜県","21201","岐阜市","212010692003","川部三丁目","35.435595","136.708092","1","3"
"21","岐阜県","21201","岐阜市","212010692004","川部四丁目","35.435112","136.710817","1","3"
"21","岐阜県","21201","岐阜市","212010692005","川部五丁目","35.437335","136.711691","1","3"
"21","岐阜県","21201","岐阜市","212010692006","川部六丁目","35.440221","136.711233","1","3"
"21","岐阜県","21201","岐阜市","212010693000","又丸津島","35.435030","136.699531","1","1"
"21","岐阜県","21201","岐阜市","212010694000","又丸宮東","35.434860","136.702724","1","1"
"21","岐阜県","21201","岐阜市","212010695000","又丸村中","35.437082","136.702396","1","1"
"21","岐阜県","21201","岐阜市","212010696000","又丸柳町","35.435621","136.706095","1","1"
"21","岐阜県","21201","岐阜市","212010697000","又丸町畑","35.438955","136.705068","1","1"
"21","岐阜県","21201","岐阜市","212010698000","東板谷","35.454212","136.716966","1","1"
"21","岐阜県","21201","岐阜市","212010699001","小西郷一丁目","35.452473","136.700129","1","3"
"21","岐阜県","21201","岐阜市","212010699002","小西郷二丁目","35.457978","136.699299","1","3"
"21","岐阜県","21201","岐阜市","212010699003","小西郷三丁目","35.462421","136.700423","1","3"
"21","岐阜県","21201","岐阜市","212010700000","西改田七石","35.451926","136.702277","1","1"
"21","岐阜県","21201","岐阜市","212010701000","西荘","35.412416","136.727746","1","1"
"21","岐阜県","21201","岐阜市","212010702001","市橋一丁目","35.404447","136.727727","1","3"
"21","岐阜県","21201","岐阜市","212010702002","市橋二丁目","35.399751","136.727691","1","3"
"21","岐阜県","21201","岐阜市","212010702003","市橋三丁目","35.399947","136.725071","1","3"
"21","岐阜県","21201","岐阜市","212010702004","市橋四丁目","35.403462","136.724471","1","3"
"21","岐阜県","21201","岐阜市","212010702005","市橋五丁目","35.403117","136.720512","1","3"
"21","岐阜県","21201","岐阜市","212010702006","市橋六丁目","35.400901","136.721416","1","3"
"21","岐阜県","21201","岐阜市","212010703001","江添一丁目","35.396190","136.727612","1","3"
"21","岐阜県","21201","岐阜市","212010703002","江添二丁目","35.395144","136.727450","1","3"
"21","岐阜県","21201","岐阜市","212010703003","江添三丁目","35.389880","136.727739","1","3"
"21","岐阜県","21201","岐阜市","212010704001","薮田南一丁目","35.393693","136.723298","1","3"
"21","岐阜県","21201","岐阜市","212010704002","薮田南二丁目","35.391730","136.721883","1","3"
"21","岐阜県","21201","岐阜市","212010704003","薮田南三丁目","35.389737","136.721211","1","3"
"21","岐阜県","21201","岐阜市","212010704004","薮田南四丁目","35.392636","136.719033","1","3"
"21","岐阜県","21201","岐阜市","212010704005","薮田南五丁目","35.390257","136.716339","1","3"
"21","岐阜県","21201","岐阜市","212010705001","須賀一丁目","35.386703","136.723833","1","3"
"21","岐阜県","21201","岐阜市","212010705002","須賀二丁目","35.386690","136.721143","1","3"
"21","岐阜県","21201","岐阜市","212010705003","須賀三丁目","35.385800","136.718633","1","3"
"21","岐阜県","21201","岐阜市","212010705004","須賀四丁目","35.386905","136.715974","1","3"
