"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"37","香川県","37201","高松市","372010001000","茜町","34.349399","134.025012","0","0"
"37","香川県","37201","高松市","372010002000","朝日新町","34.360405","134.066582","0","0"
"37","香川県","37201","高松市","372010003001","朝日町一丁目","34.350267","134.062414","0","3"
"37","香川県","37201","高松市","372010003002","朝日町二丁目","34.349477","134.064922","0","3"
"37","香川県","37201","高松市","372010003003","朝日町三丁目","34.349805","134.067601","0","3"
"37","香川県","37201","高松市","372010003004","朝日町四丁目","34.354401","134.066127","0","3"
"37","香川県","37201","高松市","372010003005","朝日町五丁目","34.351285","134.074162","0","3"
"37","香川県","37201","高松市","372010003006","朝日町六丁目","34.358884","134.077194","0","3"
"37","香川県","37201","高松市","372010004000","庵治町","34.377396","134.142566","0","0"
"37","香川県","37201","高松市","372010005000","飯田町","34.320394","134.005862","0","0"
"37","香川県","37201","高松市","372010006000","生島町","34.356015","133.960289","0","0"
"37","香川県","37201","高松市","372010007000","井口町","34.345162","134.057246","0","0"
"37","香川県","37201","高松市","372010008000","池田町","34.259653","134.084422","0","0"
"37","香川県","37201","高松市","372010009000","一宮町","34.287230","134.024968","0","0"
"37","香川県","37201","高松市","372010010000","今里町","34.322277","134.057261","0","0"
"37","香川県","37201","高松市","372010011001","今里町一丁目","34.327033","134.056856","0","3"
"37","香川県","37201","高松市","372010011002","今里町二丁目","34.325434","134.062974","0","3"
"37","香川県","37201","高松市","372010012000","今新町","34.343959","134.052817","0","0"
"37","香川県","37201","高松市","372010013000","植松町","34.348307","133.982352","0","0"
"37","香川県","37201","高松市","372010014000","内町","34.346459","134.051845","0","0"
"37","香川県","37201","高松市","372010015000","円座町","34.286494","134.010571","0","0"
"37","香川県","37201","高松市","372010016001","扇町一丁目","34.346772","134.036606","0","3"
"37","香川県","37201","高松市","372010016002","扇町二丁目","34.344658","134.035630","0","3"
"37","香川県","37201","高松市","372010016003","扇町三丁目","34.346005","134.031248","0","3"
"37","香川県","37201","高松市","372010017000","太田上町","34.296854","134.042719","0","0"
"37","香川県","37201","高松市","372010018000","太田下町","34.305850","134.046424","0","0"
"37","香川県","37201","高松市","372010019000","岡本町","34.268135","133.996189","0","0"
"37","香川県","37201","高松市","372010020000","男木町","34.425056","134.059965","0","0"
"37","香川県","37201","高松市","372010021000","小村町","34.287719","134.100161","0","0"
"37","香川県","37201","高松市","372010022000","香川町浅野","34.258624","134.042839","0","0"
"37","香川県","37201","高松市","372010023000","香川町大野","34.266298","134.024727","0","0"
"37","香川県","37201","高松市","372010024000","香川町川内原","34.229730","134.048674","0","0"
"37","香川県","37201","高松市","372010025000","香川町川東上","34.227941","134.036577","0","0"
