"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"22","静岡県","22101","静岡市葵区","221010001000","なら尾","35.120326","138.223738","1","1"
"22","静岡県","22101","静岡市葵区","221010002000","葵町","34.977723","138.372771","2","1"
"22","静岡県","22101","静岡市葵区","221010003001","安西一丁目","34.980269","138.374094","2","3"
"22","静岡県","22101","静岡市葵区","221010003002","安西二丁目","34.979001","138.372378","2","3"
"22","静岡県","22101","静岡市葵区","221010003003","安西三丁目","34.978314","138.370904","2","3"
"22","静岡県","22101","静岡市葵区","221010003004","安西四丁目","34.976884","138.367997","2","3"
"22","静岡県","22101","静岡市葵区","221010003005","安西五丁目","34.976203","138.364929","2","3"
"22","静岡県","22101","静岡市葵区","221010004001","安東一丁目","34.985270","138.384581","2","3"
"22","静岡県","22101","静岡市葵区","221010004002","安東二丁目","34.988637","138.384340","2","3"
"22","静岡県","22101","静岡市葵区","221010004003","安東三丁目","34.992245","138.384577","2","3"
"22","静岡県","22101","静岡市葵区","221010005000","安東柳町","34.985092","138.379319","2","1"
"22","静岡県","22101","静岡市葵区","221010006000","安倍口新田","35.020122","138.360411","1","1"
"22","静岡県","22101","静岡市葵区","221010007000","安倍口団地","35.021738","138.365668","2","1"
"22","静岡県","22101","静岡市葵区","221010008000","安倍町","34.981261","138.375693","2","1"
"22","静岡県","22101","静岡市葵区","221010009000","伊呂波町","35.001692","138.363844","2","1"
"22","静岡県","22101","静岡市葵区","221010010000","井宮町","34.986581","138.371231","1","1"
"22","静岡県","22101","静岡市葵区","221010011000","井川","35.209195","138.228412","1","1"
"22","静岡県","22101","静岡市葵区","221010012000","一番町","34.975620","138.373602","2","1"
"22","静岡県","22101","静岡市葵区","221010014001","羽鳥一丁目","34.981036","138.345464","1","3"
"22","静岡県","22101","静岡市葵区","221010014002","羽鳥二丁目","34.978098","138.345373","1","3"
"22","静岡県","22101","静岡市葵区","221010014003","羽鳥三丁目","34.980865","138.338241","1","3"
"22","静岡県","22101","静岡市葵区","221010014004","羽鳥四丁目","34.981974","138.342825","1","3"
"22","静岡県","22101","静岡市葵区","221010014005","羽鳥五丁目","34.982854","138.338933","0","3"
"22","静岡県","22101","静岡市葵区","221010014006","羽鳥六丁目","34.985264","138.334694","0","3"
"22","静岡県","22101","静岡市葵区","221010014007","羽鳥七丁目","34.989766","138.331210","0","3"
"22","静岡県","22101","静岡市葵区","221010015000","羽鳥","34.984115","138.337433","1","1"
"22","静岡県","22101","静岡市葵区","221010016000","羽鳥大門町","34.975556","138.351259","1","1"
