"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"42","長崎県","42201","長崎市","422010001000","相生町","32.733844","129.871781","0","0"
"42","長崎県","42201","長崎市","422010002000","相川町","32.800468","129.788654","0","0"
"42","長崎県","42201","長崎市","422010003000","青山町","32.776480","129.848274","0","0"
"42","長崎県","42201","長崎市","422010004000","赤首町","32.851333","129.690678","0","0"
"42","長崎県","42201","長崎市","422010005001","赤迫一丁目","32.795280","129.857061","0","3"
"42","長崎県","42201","長崎市","422010005002","赤迫二丁目","32.797787","129.856877","0","3"
"42","長崎県","42201","長崎市","422010005003","赤迫三丁目","32.800962","129.854873","0","3"
"42","長崎県","42201","長崎市","422010006000","秋月町","32.747477","129.849053","0","0"
"42","長崎県","42201","長崎市","422010007000","飽の浦町","32.743229","129.856880","0","0"
"42","長崎県","42201","長崎市","422010008000","曙町","32.753668","129.858217","0","0"
"42","長崎県","42201","長崎市","422010009000","旭町","32.750554","129.864054","0","0"
"42","長崎県","42201","長崎市","422010010000","畝刈町","32.831102","129.781693","0","0"
"42","長崎県","42201","長崎市","422010011000","畦別当町","32.812614","129.920849","0","0"
"42","長崎県","42201","長崎市","422010012000","畦町","32.819009","129.740925","0","0"
"42","長崎県","42201","長崎市","422010013001","愛宕一丁目","32.738520","129.887790","0","3"
"42","長崎県","42201","長崎市","422010013002","愛宕二丁目","32.737535","129.891132","0","3"
"42","長崎県","42201","長崎市","422010013003","愛宕三丁目","32.733629","129.890233","0","3"
"42","長崎県","42201","長崎市","422010013004","愛宕四丁目","32.735359","129.893977","0","3"
"42","長崎県","42201","長崎市","422010014000","網場町","32.751043","129.943273","0","0"
"42","長崎県","42201","長崎市","422010015000","油木町","32.782252","129.847827","0","0"
"42","長崎県","42201","長崎市","422010016000","油屋町","32.742216","129.881879","0","0"
"42","長崎県","42201","長崎市","422010017000","家野町","32.788097","129.862499","0","0"
"42","長崎県","42201","長崎市","422010018001","伊王島町一丁目","32.708593","129.766933","0","3"
"42","長崎県","42201","長崎市","422010018002","伊王島町二丁目","32.696383","129.780682","0","3"
"42","長崎県","42201","長崎市","422010019000","飯香浦町","32.725328","129.929208","0","0"
"42","長崎県","42201","長崎市","422010020000","以下宿町","32.618224","129.799088","0","0"
"42","長崎県","42201","長崎市","422010021000","池島町","32.885527","129.599625","0","0"
"42","長崎県","42201","長崎市","422010022000","石神町","32.785858","129.872109","0","0"
"42","長崎県","42201","長崎市","422010023001","泉一丁目","32.794858","129.865129","0","3"
"42","長崎県","42201","長崎市","422010023003","泉三丁目","32.797302","129.860485","0","3"
"42","長崎県","42201","長崎市","422010023002","泉二丁目","32.797592","129.864286","0","3"
"42","長崎県","42201","長崎市","422010024000","泉町","32.804406","129.867316","0","0"
"42","長崎県","42201","長崎市","422010025001","出雲一丁目","32.728796","129.873477","0","3"
"42","長崎県","42201","長崎市","422010025002","出雲二丁目","32.728616","129.869872","0","3"
"42","長崎県","42201","長崎市","422010025003","出雲三丁目","32.724337","129.873883","0","3"
"42","長崎県","42201","長崎市","422010026000","伊勢町","32.751846","129.885511","0","0"
"42","長崎県","42201","長崎市","422010027000","磯道町","32.697967","129.849736","0","0"
"42","長崎県","42201","長崎市","422010028000","稲佐町","32.756075","129.855261","0","0"
"42","長崎県","42201","長崎市","422010029000","稲田町","32.736855","129.877894","0","0"
"42","長崎県","42201","長崎市","422010030000","今博多町","32.750591","129.882127","0","0"
"42","長崎県","42201","長崎市","422010031001","伊良林一丁目","32.750932","129.886942","0","3"
"42","長崎県","42201","長崎市","422010031002","伊良林二丁目","32.748987","129.888083","0","3"
"42","長崎県","42201","長崎市","422010031003","伊良林三丁目","32.746312","129.887635","0","3"
"42","長崎県","42201","長崎市","422010032000","入船町","32.745115","129.845627","0","0"
"42","長崎県","42201","長崎市","422010033000","岩川町","32.766636","129.865469","0","0"
"42","長崎県","42201","長崎市","422010034000","岩瀬道町","32.737828","129.854580","0","0"
"42","長崎県","42201","長崎市","422010035000","岩見町","32.767632","129.853576","0","0"
"42","長崎県","42201","長崎市","422010036000","岩屋町","32.797372","129.846388","0","0"
"42","長崎県","42201","長崎市","422010037000","上田町","32.732101","129.871725","0","0"
"42","長崎県","42201","長崎市","422010038000","上野町","32.778771","129.867645","0","0"
"42","長崎県","42201","長崎市","422010039000","魚の町","32.748659","129.879922","0","0"
"42","長崎県","42201","長崎市","422010040000","現川町","32.792212","129.922377","0","0"
"42","長崎県","42201","長崎市","422010041000","馬町","32.752380","129.882487","0","0"
"42","長崎県","42201","長崎市","422010042000","梅香崎町","32.739962","129.874188","0","0"
"42","長崎県","42201","長崎市","422010043000","上町","32.751580","129.877757","0","0"
"42","長崎県","42201","長崎市","422010044000","江川町","32.683239","129.843166","0","0"
"42","長崎県","42201","長崎市","422010045000","江戸町","32.744684","129.873590","0","0"
"42","長崎県","42201","長崎市","422010046000","江の浦町","32.751731","129.856014","0","0"
"42","長崎県","42201","長崎市","422010047000","恵美須町","32.750517","129.874573","0","0"
"42","長崎県","42201","長崎市","422010048001","江平一丁目","32.769839","129.875238","0","3"
"42","長崎県","42201","長崎市","422010048002","江平二丁目","32.773178","129.873409","0","3"
"42","長崎県","42201","長崎市","422010048003","江平三丁目","32.771652","129.879712","0","3"
"42","長崎県","42201","長崎市","422010049000","エミネント葉山町","32.801618","129.844174","0","0"
"42","長崎県","42201","長崎市","422010050000","江里町","32.780766","129.858381","0","0"
"42","長崎県","42201","長崎市","422010051000","大井手町","32.751074","129.882570","0","0"
"42","長崎県","42201","長崎市","422010052000","大浦東町","32.732743","129.873410","0","0"
"42","長崎県","42201","長崎市","422010053000","大浦町","32.736614","129.871739","0","0"
"42","長崎県","42201","長崎市","422010054000","扇町","32.784213","129.868545","0","0"
"42","長崎県","42201","長崎市","422010055000","大籠町","32.672195","129.822768","0","0"
"42","長崎県","42201","長崎市","422010056000","大崎町","32.672634","129.890059","0","0"
"42","長崎県","42201","長崎市","422010057000","大園町","32.804165","129.839265","0","0"
"42","長崎県","42201","長崎市","422010058000","太田尾町","32.735193","129.936671","0","0"
"42","長崎県","42201","長崎市","422010059000","大谷町","32.747068","129.853987","0","0"
"42","長崎県","42201","長崎市","422010060001","大手一丁目","32.790539","129.873928","0","3"
"42","長崎県","42201","長崎市","422010060002","大手二丁目","32.789093","129.878188","0","3"
"42","長崎県","42201","長崎市","422010060003","大手三丁目","32.792023","129.877427","0","3"
"42","長崎県","42201","長崎市","422010061000","大鳥町","32.748526","129.858399","0","0"
"42","長崎県","42201","長崎市","422010062000","大橋町","32.781701","129.862590","0","0"
"42","長崎県","42201","長崎市","422010063000","大浜町","32.750937","129.839113","0","0"
"42","長崎県","42201","長崎市","422010064000","大宮町","32.797912","129.834088","0","0"
"42","長崎県","42201","長崎市","422010065000","大山町","32.697046","129.875056","0","0"
"42","長崎県","42201","長崎市","422010066000","岡町","32.777407","129.862856","0","0"
"42","長崎県","42201","長崎市","422010067000","桶屋町","32.749621","129.881191","0","0"
"42","長崎県","42201","長崎市","422010068000","音無町","32.789335","129.858324","0","0"
"42","長崎県","42201","長崎市","422010069000","尾上町","32.752794","129.868669","0","0"
"42","長崎県","42201","長崎市","422010070000","御船蔵町","32.757584","129.871492","0","0"
"42","長崎県","42201","長崎市","422010071001","かき道一丁目","32.770821","129.953788","0","3"
"42","長崎県","42201","長崎市","422010071002","かき道二丁目","32.773040","129.958367","0","3"
"42","長崎県","42201","長崎市","422010071003","かき道三丁目","32.772107","129.964266","0","3"
"42","長崎県","42201","長崎市","422010071004","かき道四丁目","32.767754","129.963702","0","3"
"42","長崎県","42201","長崎市","422010071005","かき道五丁目","32.767953","129.959804","0","3"
"42","長崎県","42201","長崎市","422010071006","かき道六丁目","32.765325","129.960820","0","3"
"42","長崎県","42201","長崎市","422010072000","柿泊町","32.770176","129.807551","0","0"
"42","長崎県","42201","長崎市","422010073000","籠町","32.740852","129.876480","0","0"
"42","長崎県","42201","長崎市","422010074000","風頭町","32.742947","129.888674","0","0"
"42","長崎県","42201","長崎市","422010075000","鍛冶屋町","32.743031","129.883124","0","0"
"42","長崎県","42201","長崎市","422010076000","樫山町","32.812817","129.737133","0","0"
"42","長崎県","42201","長崎市","422010077000","春日町","32.743497","129.951345","0","0"
"42","長崎県","42201","長崎市","422010078001","片淵一丁目","32.754198","129.886044","0","3"
"42","長崎県","42201","長崎市","422010078002","片淵二丁目","32.756039","129.887491","0","3"
"42","長崎県","42201","長崎市","422010078003","片淵三丁目","32.761945","129.892965","0","3"
"42","長崎県","42201","長崎市","422010078004","片淵四丁目","32.761169","129.889748","0","3"
"42","長崎県","42201","長崎市","422010078005","片淵五丁目","32.767345","129.892913","0","3"
"42","長崎県","42201","長崎市","422010079000","勝山町","32.751081","129.879854","0","0"
"42","長崎県","42201","長崎市","422010080000","金堀町","32.774267","129.844259","0","0"
"42","長崎県","42201","長崎市","422010081000","金屋町","32.749069","129.874641","0","0"
"42","長崎県","42201","長崎市","422010082000","鹿尾町","32.686530","129.866983","0","0"
"42","長崎県","42201","長崎市","422010083000","樺島町","32.746391","129.873147","0","0"
"42","長崎県","42201","長崎市","422010084000","上浦町","32.788166","129.817856","0","0"
"42","長崎県","42201","長崎市","422010085000","上大野町","32.867390","129.683110","0","0"
"42","長崎県","42201","長崎市","422010086000","上黒崎町","32.849746","129.724557","0","0"
"42","長崎県","42201","長崎市","422010087001","上小島一丁目","32.737200","129.884165","0","3"
"42","長崎県","42201","長崎市","422010087002","上小島二丁目","32.736016","129.886287","0","3"
"42","長崎県","42201","長崎市","422010087003","上小島三丁目","32.732919","129.887960","0","3"
"42","長崎県","42201","長崎市","422010087004","上小島四丁目","32.732388","129.885338","0","3"
"42","長崎県","42201","長崎市","422010087005","上小島五丁目","32.728766","129.888150","0","3"
"42","長崎県","42201","長崎市","422010088000","上銭座町","32.763617","129.869481","0","0"
"42","長崎県","42201","長崎市","422010089000","上戸石町","32.778166","129.973074","0","0"
"42","長崎県","42201","長崎市","422010090000","上戸町","32.723500","129.870261","0","0"
"42","長崎県","42201","長崎市","422010091001","上戸町一丁目","32.717985","129.868747","0","3"
"42","長崎県","42201","長崎市","422010091002","上戸町二丁目","32.715715","129.867638","0","3"
"42","長崎県","42201","長崎市","422010091003","上戸町三丁目","32.716567","129.870097","0","3"
"42","長崎県","42201","長崎市","422010091004","上戸町四丁目","32.707545","129.883174","0","3"
"42","長崎県","42201","長崎市","422010092000","上西山町","32.754990","129.883802","0","0"
"42","長崎県","42201","長崎市","422010093001","神ノ島町一丁目","32.725877","129.828471","0","3"
"42","長崎県","42201","長崎市","422010093003","神ノ島町三丁目","32.723141","129.823215","0","3"
"42","長崎県","42201","長崎市","422010094000","蚊焼町","32.650297","129.816563","0","0"
"42","長崎県","42201","長崎市","422010095000","川上町","32.727890","129.878000","0","0"
"42","長崎県","42201","長崎市","422010096000","川口町","32.767966","129.863549","0","0"
"42","長崎県","42201","長崎市","422010097000","川内町","32.780078","129.986953","0","0"
