"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"08","茨城県","08201","水戸市","082010066001","常磐町一丁目","36.375117","140.454585","1","3"
"08","茨城県","08201","水戸市","082010066002","常磐町二丁目","36.376963","140.457693","1","3"
"08","茨城県","08201","水戸市","082010067002","新原二丁目","36.396203","140.441736","1","3"
"08","茨城県","08201","水戸市","082010068001","新荘一丁目","36.383433","140.455245","1","3"
"08","茨城県","08201","水戸市","082010069000","森戸町","36.313395","140.508621","1","1"
"08","茨城県","08201","水戸市","082010070000","水府町","36.378640","140.486894","1","1"
"08","茨城県","08201","水戸市","082010071000","杉崎町","36.383912","140.338486","1","1"
"08","茨城県","08201","水戸市","082010072000","成沢町","36.430702","140.393549","1","1"
"08","茨城県","08201","水戸市","082010073001","西原一丁目","36.388654","140.442961","1","3"
"08","茨城県","08201","水戸市","082010073002","西原二丁目","36.389768","140.436976","1","3"
"08","茨城県","08201","水戸市","082010073003","西原三丁目","36.392178","140.442492","1","3"
"08","茨城県","08201","水戸市","082010074000","西大野","36.357807","140.521254","1","1"
"08","茨城県","08201","水戸市","082010075000","青柳町","36.393167","140.482145","1","1"
"08","茨城県","08201","水戸市","082010076002","石川二丁目","36.387719","140.429861","1","3"
"08","茨城県","08201","水戸市","082010076003","石川三丁目","36.387186","140.424111","1","3"
"08","茨城県","08201","水戸市","082010077000","石川町","36.394613","140.425688","2","1"
"08","茨城県","08201","水戸市","082010078001","赤塚一丁目","36.384409","140.417285","1","3"
"08","茨城県","08201","水戸市","082010079000","赤尾関町","36.363261","140.376498","1","1"
"08","茨城県","08201","水戸市","082010080000","千波町","36.360378","140.459624","1","1"
"08","茨城県","08201","水戸市","082010081000","川又町","36.334881","140.571723","1","1"
"08","茨城県","08201","水戸市","082010083000","全隈町","36.418043","140.380497","1","1"
"08","茨城県","08201","水戸市","082010084001","双葉台一丁目","36.391321","140.398241","1","3"
"08","茨城県","08201","水戸市","082010085000","大串町","36.335101","140.540805","1","1"
"08","茨城県","08201","水戸市","082010087000","大場町","36.326316","140.527049","1","1"
"08","茨城県","08201","水戸市","082010088000","大足町","36.383604","140.370969","1","1"
"08","茨城県","08201","水戸市","082010090000","大塚町","36.383934","140.398945","1","1"
"08","茨城県","08201","水戸市","082010091000","谷津町","36.408586","140.364790","1","1"
"08","茨城県","08201","水戸市","082010092000","谷田町","36.354591","140.507012","1","1"
"08","茨城県","08201","水戸市","082010093000","筑地町","36.371201","140.376299","1","1"
"08","茨城県","08201","水戸市","082010095000","中河内町","36.401745","140.461080","1","1"
"08","茨城県","08201","水戸市","082010098000","中大野","36.357349","140.545542","1","1"
"08","茨城県","08201","水戸市","082010099000","朝日町","36.360977","140.489740","1","1"
"08","茨城県","08201","水戸市","082010100000","天王町","36.376521","140.462017","1","1"
"08","茨城県","08201","水戸市","082010101000","田谷町","36.426640","140.446780","1","1"
"08","茨城県","08201","水戸市","082010102000","田島町","36.397116","140.370834","1","1"
"08","茨城県","08201","水戸市","082010103000","田野町","36.416860","140.405637","1","1"
"08","茨城県","08201","水戸市","082010104000","渡里町","36.409093","140.441584","1","1"
"08","茨城県","08201","水戸市","082010105000","島田町","36.321435","140.550646","1","1"
"08","茨城県","08201","水戸市","082010106001","東原一丁目","36.383971","140.448665","1","3"
"08","茨城県","08201","水戸市","082010106003","東原三丁目","36.386276","140.448306","1","3"
"08","茨城県","08201","水戸市","082010107000","東桜川","36.369648","140.500276","1","1"
"08","茨城県","08201","水戸市","082010108000","東赤塚","36.385264","140.430219","1","1"
"08","茨城県","08201","水戸市","082010109002","東前二丁目","36.339425","140.533161","1","3"
"08","茨城県","08201","水戸市","082010109003","東前三丁目","36.336593","140.530139","1","3"
"08","茨城県","08201","水戸市","082010110000","東前町","36.342802","140.533909","1","1"
"08","茨城県","08201","水戸市","082010112000","東大野","36.360222","140.529592","1","1"
"08","茨城県","08201","水戸市","082010113000","東野町","36.325063","140.450852","1","1"
"08","茨城県","08201","水戸市","082010114001","藤が原一丁目","36.458684","140.395297","1","3"
"08","茨城県","08201","水戸市","082010114002","藤が原二丁目","36.458110","140.392080","1","3"
"08","茨城県","08201","水戸市","082010114003","藤が原三丁目","36.461231","140.392564","1","3"
"08","茨城県","08201","水戸市","082010115000","藤井町","36.452893","140.398148","1","1"
"08","茨城県","08201","水戸市","082010119001","梅香一丁目","36.373478","140.469467","1","3"
"08","茨城県","08201","水戸市","082010119002","梅香二丁目","36.375348","140.467740","1","3"
"08","茨城県","08201","水戸市","082010121000","八幡町","36.388505","140.459961","1","1"
"08","茨城県","08201","水戸市","082010122000","飯島町","36.369346","140.394620","1","1"
"08","茨城県","08201","水戸市","082010123000","飯富町","36.429125","140.416542","1","1"
"08","茨城県","08201","水戸市","082010124000","備前町","36.374593","140.464562","1","1"
"08","茨城県","08201","水戸市","082010125001","姫子一丁目","36.382439","140.432950","1","3"
"08","茨城県","08201","水戸市","082010126000","百合が丘町","36.345660","140.507779","1","1"
"08","茨城県","08201","水戸市","082010127001","浜田一丁目","36.363318","140.498894","1","3"
"08","茨城県","08201","水戸市","082010127002","浜田二丁目","36.366530","140.501412","1","3"
"08","茨城県","08201","水戸市","082010128000","浜田町","36.361640","140.493144","1","1"
"08","茨城県","08201","水戸市","082010129001","文京一丁目","36.399233","140.449891","1","3"
"08","茨城県","08201","水戸市","082010129002","文京二丁目","36.402094","140.446027","1","3"
"08","茨城県","08201","水戸市","082010130000","平戸町","36.325441","140.565700","1","1"
"08","茨城県","08201","水戸市","082010131000","平須町","36.327544","140.434086","1","1"
"08","茨城県","08201","水戸市","082010132000","米沢町","36.342212","140.462724","1","1"
"08","茨城県","08201","水戸市","082010134000","堀町","36.401377","140.426234","1","1"
"08","茨城県","08201","水戸市","082010137000","木葉下町","36.422925","140.354658","1","1"
"08","茨城県","08201","水戸市","082010138000","柳河町","36.401543","140.469371","1","1"
"08","茨城県","08201","水戸市","082010140000","有賀町","36.388717","140.357396","1","1"
"08","茨城県","08201","水戸市","082010141001","緑町一丁目","36.380680","140.454201","1","3"
"08","茨城県","08201","水戸市","082010141002","緑町二丁目","36.379637","140.450511","1","3"
"08","茨城県","08201","水戸市","082010141003","緑町三丁目","36.382221","140.446381","1","3"
"08","茨城県","08201","水戸市","082010142000","六反田町","36.352133","140.513786","1","1"
"08","茨城県","08201","水戸市","082010143000","圷大野","36.359221","140.537155","1","1"
"08","茨城県","08201","水戸市","082010097000","中原町","36.379802","140.358512","1","1"
"08","茨城県","08201","水戸市","082010117000","内原町","36.365708","140.359985","1","1"
"08","茨城県","08201","水戸市","082010011003","河和田三丁目","36.373612","140.403364","1","3"
"08","茨城県","08201","水戸市","082010011001","河和田一丁目","36.376493","140.413261","1","3"
"08","茨城県","08201","水戸市","082010125002","姫子二丁目","36.380110","140.421168","1","3"
"08","茨城県","08201","水戸市","082010106002","東原二丁目","36.384698","140.444132","1","3"
"08","茨城県","08201","水戸市","082010076001","石川一丁目","36.391487","140.428029","1","3"
"08","茨城県","08201","水戸市","082010076004","石川四丁目","36.390872","140.423518","1","3"
"08","茨城県","08201","水戸市","082010067001","新原一丁目","36.392534","140.434203","1","3"
"08","茨城県","08201","水戸市","082010059002","松が丘二丁目","36.387792","140.434032","1","3"
"08","茨城県","08201","水戸市","082010048000","自由が丘","36.384986","140.440271","1","1"
"08","茨城県","08201","水戸市","082010051000","酒門町","36.345792","140.493032","1","1"
"08","茨城県","08201","水戸市","082010135002","本町二丁目","36.364289","140.491707","1","3"
"08","茨城県","08201","水戸市","082010043001","柵町一丁目","36.368299","140.482676","1","3"
"08","茨城県","08201","水戸市","082010043002","柵町二丁目","36.368129","140.485586","1","3"
"08","茨城県","08201","水戸市","082010043003","柵町三丁目","36.368099","140.488587","1","3"
"08","茨城県","08201","水戸市","082010139002","柳町二丁目","36.366319","140.490355","1","3"
"08","茨城県","08201","水戸市","082010111001","東台一丁目","36.367315","140.493040","1","3"
"08","茨城県","08201","水戸市","082010139001","柳町一丁目","36.366067","140.486442","1","3"
"08","茨城県","08201","水戸市","082010120004","白梅四丁目","36.363454","140.485042","1","3"
"08","茨城県","08201","水戸市","082010135001","本町一丁目","36.364299","140.488256","1","3"
"08","茨城県","08201","水戸市","082010042000","紺屋町","36.362944","140.488402","1","1"
"08","茨城県","08201","水戸市","082010116000","藤柄町","36.361129","140.484055","2","1"
"08","茨城県","08201","水戸市","082010020000","吉田","36.362011","140.485659","2","1"
"08","茨城県","08201","水戸市","082010016000","瓦谷","36.362844","140.491129","2","1"
"08","茨城県","08201","水戸市","082010064001","城東一丁目","36.371068","140.489015","1","3"
"08","茨城県","08201","水戸市","082010064002","城東二丁目","36.371519","140.492986","1","3"
"08","茨城県","08201","水戸市","082010064004","城東四丁目","36.374024","140.496194","1","3"
"08","茨城県","08201","水戸市","082010111002","東台二丁目","36.368303","140.495775","1","3"
"08","茨城県","08201","水戸市","082010135003","本町三丁目","36.365682","140.495959","1","3"
"08","茨城県","08201","水戸市","082010050000","若宮町","36.376817","140.506352","1","1"
"08","茨城県","08201","水戸市","082010001003","けやき台三丁目","36.333965","140.486078","1","3"
"08","茨城県","08201","水戸市","082010094002","中央二丁目","36.367235","140.469372","1","3"
"08","茨城県","08201","水戸市","082010094001","中央一丁目","36.366469","140.471949","1","3"
"08","茨城県","08201","水戸市","082010065001","城南一丁目","36.366454","140.474185","1","3"
"08","茨城県","08201","水戸市","082010120001","白梅一丁目","36.363898","140.473673","1","3"
"08","茨城県","08201","水戸市","082010044001","桜川一丁目","36.368968","140.472586","1","3"
"08","茨城県","08201","水戸市","082010021002","宮町二丁目","36.372377","140.473511","1","3"
"08","茨城県","08201","水戸市","082010021003","宮町三丁目","36.372713","140.471273","1","3"
"08","茨城県","08201","水戸市","082010118001","南町一丁目","36.375020","140.472599","1","3"
"08","茨城県","08201","水戸市","082010045001","三の丸一丁目","36.375014","140.475983","1","3"
"08","茨城県","08201","水戸市","082010089001","大町一丁目","36.377140","140.473770","1","3"
"08","茨城県","08201","水戸市","082010089002","大町二丁目","36.377796","140.472034","1","3"
"08","茨城県","08201","水戸市","082010089003","大町三丁目","36.379030","140.469048","1","3"
"08","茨城県","08201","水戸市","082010035001","五軒町一丁目","36.380157","140.466517","1","3"
"08","茨城県","08201","水戸市","082010086003","大工町三丁目","36.382024","140.452119","1","3"
"08","茨城県","08201","水戸市","082010086002","大工町二丁目","36.380936","140.456836","1","3"
"08","茨城県","08201","水戸市","082010086001","大工町一丁目","36.380280","140.458840","1","3"
"08","茨城県","08201","水戸市","082010082003","泉町三丁目","36.379865","140.461093","1","3"
"08","茨城県","08201","水戸市","082010082002","泉町二丁目","36.378871","140.463074","1","3"
"08","茨城県","08201","水戸市","082010082001","泉町一丁目","36.378267","140.464974","1","3"
"08","茨城県","08201","水戸市","082010118003","南町三丁目","36.377097","140.467579","1","3"
"08","茨城県","08201","水戸市","082010118002","南町二丁目","36.375470","140.470690","1","3"
"08","茨城県","08201","水戸市","082010035002","五軒町二丁目","36.381488","140.463743","1","3"
"08","茨城県","08201","水戸市","082010035003","五軒町三丁目","36.382589","140.461157","1","3"
"08","茨城県","08201","水戸市","082010068003","新荘三丁目","36.386127","140.454200","1","3"
"08","茨城県","08201","水戸市","082010136001","末広町一丁目","36.387052","140.456040","1","3"
"08","茨城県","08201","水戸市","082010004002","栄町二丁目","36.384780","140.458384","1","3"
"08","茨城県","08201","水戸市","082010068002","新荘二丁目","36.385093","140.451218","1","3"
"08","茨城県","08201","水戸市","082010063001","上水戸一丁目","36.388844","140.451531","1","3"
"08","茨城県","08201","水戸市","082010136002","末広町二丁目","36.389757","140.454262","1","3"
"08","茨城県","08201","水戸市","082010136003","末広町三丁目","36.392458","140.452029","1","3"
"08","茨城県","08201","水戸市","082010063003","上水戸三丁目","36.391150","140.450188","1","3"
"08","茨城県","08201","水戸市","082010063004","上水戸四丁目","36.392249","140.446116","1","3"
"08","茨城県","08201","水戸市","082010041000","根本町","36.391384","140.465746","1","1"
"08","茨城県","08201","水戸市","082010003000","愛宕町","36.395712","140.452727","1","1"
"08","茨城県","08201","水戸市","082010133000","北見町","36.378885","140.474146","1","1"
"08","茨城県","08201","水戸市","082010049002","若宮二丁目","36.376779","140.502259","1","3"
"08","茨城県","08201","水戸市","082010049001","若宮一丁目","36.374196","140.503579","1","3"
"08","茨城県","08201","水戸市","082010078002","赤塚二丁目","36.388316","140.415672","1","3"
"08","茨城県","08201","水戸市","082010096000","中丸町","36.389978","140.409302","1","1"
"08","茨城県","08201","水戸市","082010084003","双葉台三丁目","36.397724","140.394408","1","3"
"08","茨城県","08201","水戸市","082010084002","双葉台二丁目","36.394979","140.393497","1","3"
"08","茨城県","08201","水戸市","082010084004","双葉台四丁目","36.393926","140.400733","1","3"
"08","茨城県","08201","水戸市","082010084005","双葉台五丁目","36.395554","140.406976","1","3"
"08","茨城県","08201","水戸市","082010039000","黒磯町","36.393377","140.358720","1","1"
"08","茨城県","08201","水戸市","082010023000","牛伏町","36.391397","140.364478","1","1"
"08","茨城県","08201","水戸市","082010065002","城南二丁目","36.366156","140.478072","1","3"
"08","茨城県","08201","水戸市","082010120002","白梅二丁目","36.363041","140.477520","1","3"
"08","茨城県","08201","水戸市","082010065003","城南三丁目","36.365644","140.482630","1","3"
"08","茨城県","08201","水戸市","082010120003","白梅三丁目","36.363068","140.482144","1","3"
"08","茨城県","08202","日立市","082020001003","かみあい町三丁目","36.627687","140.659490","1","3"
"08","茨城県","08202","日立市","082020002001","みかの原町一丁目","36.526620","140.611193","1","3"
"08","茨城県","08202","日立市","082020002002","みかの原町二丁目","36.523875","140.611287","1","3"
"08","茨城県","08202","日立市","082020003000","みなと町","36.493497","140.616627","1","1"
"08","茨城県","08202","日立市","082020004001","旭町一丁目","36.591642","140.663476","1","3"
"08","茨城県","08202","日立市","082020004002","旭町二丁目","36.587781","140.662149","1","3"
"08","茨城県","08202","日立市","082020004003","旭町三丁目","36.584952","140.661786","1","3"
"08","茨城県","08202","日立市","082020005001","鮎川町一丁目","36.561805","140.637977","1","3"
"08","茨城県","08202","日立市","082020005002","鮎川町二丁目","36.566472","140.637082","1","3"
"08","茨城県","08202","日立市","082020005003","鮎川町三丁目","36.566968","140.642304","1","3"
"08","茨城県","08202","日立市","082020005004","鮎川町四丁目","36.569070","140.644976","1","3"
"08","茨城県","08202","日立市","082020005005","鮎川町五丁目","36.568975","140.638291","1","3"
"08","茨城県","08202","日立市","082020005006","鮎川町六丁目","36.570907","140.633528","1","3"
"08","茨城県","08202","日立市","082020006000","下深荻町","36.639825","140.539140","1","1"
"08","茨城県","08202","日立市","082020008001","河原子町一丁目","36.549521","140.643253","1","3"
"08","茨城県","08202","日立市","082020008002","河原子町二丁目","36.545340","140.643087","1","3"
"08","茨城県","08202","日立市","082020008003","河原子町三丁目","36.542229","140.640046","1","3"
"08","茨城県","08202","日立市","082020008004","河原子町四丁目","36.543548","140.638254","1","3"
"08","茨城県","08202","日立市","082020009001","会瀬町一丁目","36.575927","140.654239","1","3"
"08","茨城県","08202","日立市","082020009002","会瀬町二丁目","36.578476","140.651142","1","3"
"08","茨城県","08202","日立市","082020009004","会瀬町四丁目","36.583790","140.645992","1","3"
"08","茨城県","08202","日立市","082020010000","滑川町","36.618984","140.654525","1","1"
"08","茨城県","08202","日立市","082020010001","滑川町一丁目","36.609583","140.665833","1","3"
"08","茨城県","08202","日立市","082020010002","滑川町二丁目","36.613401","140.665231","1","3"
"08","茨城県","08202","日立市","082020011001","滑川本町一丁目","36.615499","140.666922","1","3"
"08","茨城県","08202","日立市","082020011002","滑川本町二丁目","36.618897","140.661641","1","3"
"08","茨城県","08202","日立市","082020011003","滑川本町三丁目","36.623390","140.665133","1","3"
"08","茨城県","08202","日立市","082020011004","滑川本町四丁目","36.619473","140.668009","1","3"
"08","茨城県","08202","日立市","082020011005","滑川本町五丁目","36.620648","140.671870","1","3"
"08","茨城県","08202","日立市","082020012000","久慈町","36.488775","140.614938","1","1"
"08","茨城県","08202","日立市","082020012001","久慈町一丁目","36.499169","140.619544","1","3"
"08","茨城県","08202","日立市","082020012002","久慈町二丁目","36.502098","140.615145","1","3"
"08","茨城県","08202","日立市","082020012003","久慈町三丁目","36.496115","140.613567","1","3"
"08","茨城県","08202","日立市","082020012004","久慈町四丁目","36.492854","140.610316","1","3"
"08","茨城県","08202","日立市","082020012005","久慈町五丁目","36.498649","140.607577","1","3"
"08","茨城県","08202","日立市","082020012006","久慈町六丁目","36.506330","140.611192","1","3"
"08","茨城県","08202","日立市","082020012007","久慈町七丁目","36.509375","140.608151","1","3"
"08","茨城県","08202","日立市","082020013000","宮田町","36.630656","140.609038","1","1"
"08","茨城県","08202","日立市","082020013001","宮田町一丁目","36.600880","140.650771","1","3"
"08","茨城県","08202","日立市","082020013002","宮田町二丁目","36.602469","140.652273","1","3"
"08","茨城県","08202","日立市","082020013003","宮田町三丁目","36.605368","140.655951","1","3"
"08","茨城県","08202","日立市","082020013004","宮田町四丁目","36.605736","140.653169","1","3"
"08","茨城県","08202","日立市","082020013005","宮田町五丁目","36.606971","140.657886","1","3"
"08","茨城県","08202","日立市","082020014000","金沢町","36.543482","140.602565","1","1"
"08","茨城県","08202","日立市","082020014001","金沢町一丁目","36.541794","140.623803","1","3"
"08","茨城県","08202","日立市","082020014002","金沢町二丁目","36.545519","140.618310","1","3"
"08","茨城県","08202","日立市","082020014003","金沢町三丁目","36.542667","140.617051","1","3"
"08","茨城県","08202","日立市","082020014004","金沢町四丁目","36.539776","140.618562","1","3"
"08","茨城県","08202","日立市","082020014005","金沢町五丁目","36.538558","140.612690","1","3"
"08","茨城県","08202","日立市","082020015001","幸町一丁目","36.591575","140.659291","1","3"
"08","茨城県","08202","日立市","082020015002","幸町二丁目","36.589561","140.658547","1","3"
"08","茨城県","08202","日立市","082020015003","幸町三丁目","36.584735","140.654629","1","3"
"08","茨城県","08202","日立市","082020016001","高鈴町一丁目","36.598999","140.645597","1","3"
"08","茨城県","08202","日立市","082020016002","高鈴町二丁目","36.601824","140.645463","1","3"
"08","茨城県","08202","日立市","082020016003","高鈴町三丁目","36.603166","140.649572","1","3"
"08","茨城県","08202","日立市","082020016004","高鈴町四丁目","36.605617","140.645967","1","3"
"08","茨城県","08202","日立市","082020016005","高鈴町五丁目","36.606144","140.642888","1","3"
"08","茨城県","08202","日立市","082020017001","国分町一丁目","36.557703","140.642092","1","3"
"08","茨城県","08202","日立市","082020017002","国分町二丁目","36.556930","140.646042","1","3"
"08","茨城県","08202","日立市","082020017003","国分町三丁目","36.566727","140.649074","1","3"
"08","茨城県","08202","日立市","082020018000","砂沢町","36.654949","140.675570","1","1"
"08","茨城県","08202","日立市","082020019001","桜川町一丁目","36.557654","140.628840","1","3"
"08","茨城県","08202","日立市","082020019002","桜川町二丁目","36.560465","140.630221","1","3"
"08","茨城県","08202","日立市","082020019003","桜川町三丁目","36.562177","140.633535","1","3"
"08","茨城県","08202","日立市","082020019004","桜川町四丁目","36.562944","140.629114","1","3"
"08","茨城県","08202","日立市","082020020001","鹿島町一丁目","36.594509","140.651659","1","3"
"08","茨城県","08202","日立市","082020020002","鹿島町二丁目","36.591779","140.649572","1","3"
"08","茨城県","08202","日立市","082020020003","鹿島町三丁目","36.589026","140.647967","1","3"
"08","茨城県","08202","日立市","082020021001","若葉町一丁目","36.595907","140.655845","1","3"
"08","茨城県","08202","日立市","082020021002","若葉町二丁目","36.597759","140.655878","1","3"
"08","茨城県","08202","日立市","082020021003","若葉町三丁目","36.600195","140.659291","1","3"
"08","茨城県","08202","日立市","082020022000","十王町伊師","36.685402","140.708559","1","1"
"08","茨城県","08202","日立市","082020023000","十王町伊師本郷","36.678745","140.695897","1","1"
"08","茨城県","08202","日立市","082020024000","十王町高原","36.684554","140.622896","1","1"
"08","茨城県","08202","日立市","082020025000","十王町黒坂","36.692883","140.551597","1","1"
"08","茨城県","08202","日立市","082020026000","十王町山部","36.695819","140.661853","1","1"
"08","茨城県","08202","日立市","082020027001","十王町城の丘一丁目","36.669049","140.678800","1","3"
"08","茨城県","08202","日立市","082020027002","十王町城の丘二丁目","36.670400","140.677235","1","3"
"08","茨城県","08202","日立市","082020027003","十王町城の丘三丁目","36.667035","140.678097","1","3"
"08","茨城県","08202","日立市","082020027004","十王町城の丘四丁目","36.669432","140.673680","1","3"
"08","茨城県","08202","日立市","082020027005","十王町城の丘五丁目","36.666203","140.674962","1","3"
"08","茨城県","08202","日立市","082020028000","十王町友部","36.678634","140.675993","1","1"
"08","茨城県","08202","日立市","082020029002","十王町友部東二丁目","36.670459","140.686233","1","3"
"08","茨城県","08202","日立市","082020029004","十王町友部東四丁目","36.667325","140.683619","1","3"
"08","茨城県","08202","日立市","082020030000","助川町","36.601602","140.628961","1","1"
"08","茨城県","08202","日立市","082020030001","助川町一丁目","36.597624","140.650074","1","3"
"08","茨城県","08202","日立市","082020030002","助川町二丁目","36.591982","140.646573","1","3"
"08","茨城県","08202","日立市","082020030004","助川町四丁目","36.593582","140.641785","1","3"
"08","茨城県","08202","日立市","082020030005","助川町五丁目","36.591689","140.640281","1","3"
"08","茨城県","08202","日立市","082020031000","小木津町","36.646835","140.678605","1","1"
"08","茨城県","08202","日立市","082020031001","小木津町一丁目","36.637728","140.670651","1","3"
"08","茨城県","08202","日立市","082020031002","小木津町二丁目","36.643414","140.671016","1","3"
"08","茨城県","08202","日立市","082020031003","小木津町三丁目","36.641457","140.681141","1","3"
"08","茨城県","08202","日立市","082020031004","小木津町四丁目","36.641270","140.685558","1","3"
"08","茨城県","08202","日立市","082020032001","城南町一丁目","36.585877","140.645527","1","3"
