"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"26","京都府","26101","京都市北区","261010001000","上賀茂備後田町","35.069036","135.752867","3","1"
"26","京都府","26101","京都市北区","261010002000","上賀茂茨谷町","35.076625","135.747835","3","1"
"26","京都府","26101","京都市北区","261010003000","大宮榿ノ木町","35.058065","135.750293","3","1"
"26","京都府","26101","京都市北区","261010004000","西賀茂西氷室町","35.082411","135.721786","3","1"
"26","京都府","26101","京都市北区","261010005000","大宮草山","35.060280","135.732022","3","1"
"26","京都府","26101","京都市北区","261010006000","大宮秋葉山","35.064726","135.729797","3","1"
"26","京都府","26101","京都市北区","261010007000","大宮萩原","35.071061","135.728492","3","1"
"26","京都府","26101","京都市北区","261010008000","大宮二ノ坂","35.074249","135.723896","3","1"
"26","京都府","26101","京都市北区","261010009000","西賀茂中島町","35.075760","135.741711","3","1"
"26","京都府","26101","京都市北区","261010010000","西賀茂東柿ノ木町","35.064645","135.746647","3","1"
"26","京都府","26101","京都市北区","261010011000","西賀茂勧請","35.104300","135.727701","3","1"
"26","京都府","26101","京都市北区","261010012000","西賀茂松茸嶋","35.101379","135.728347","3","1"
"26","京都府","26101","京都市北区","261010013000","西賀茂谷中","35.101887","135.726744","3","1"
"26","京都府","26101","京都市北区","261010014000","西賀茂唄ノ尾","35.099015","135.728705","3","1"
"26","京都府","26101","京都市北区","261010015000","西賀茂栩谷","35.097797","135.725795","3","1"
"26","京都府","26101","京都市北区","261010016000","西賀茂万寿峠","35.094098","135.729439","3","1"
"26","京都府","26101","京都市北区","261010017000","西賀茂尾横","35.091258","135.725505","3","1"
"26","京都府","26101","京都市北区","261010018000","西賀茂傍示ヶ尾","35.087585","135.733050","3","1"
"26","京都府","26101","京都市北区","261010019000","西賀茂由利ノ向","35.091414","135.732051","3","1"
"26","京都府","26101","京都市北区","261010020000","西賀茂小峠","35.083765","135.732299","3","1"
